Title,Reviews,Sold,Original Price,Store Name,Store City,Description,Order Processing,Positive Feedback,Total Feedback,Product URL
Keycaps CLV Blank PBT for Mechanical Gaming Keyboard - Polos No Print ,14 Ulasan,61 Terjual,Rp5.000,Clover Gaming Indonesia,Bandung,"Clover Gaming IndonesiaHarga tercantum untuk 1pc keycapsMOHON MESSAGE KAMI UNTUK CEK STOK LEBIH DULU :)Untuk mempermudah agan2 semua, silakan langsung message kami jika ada yang ingin ditanyakan :DSeluruh produk yang kami jual merupakan :-> What you see is what you getKepuasan agan adalah prioritas utama kami :)============================================. Fit Cherry MX / Kailh / Gateron / Razer / Outemu / other mechanical switch. Designed for backlight / non-backlight mechanical keyboard. Completely blank with no print or legends",± 1-2 hari,3.247 Feedback Positif,dari 3.590 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/36pri3g-jual-keycaps-clv-blank-pbt-for-mechanical-gaming-keyboard-polos-no-print
Keycap puller keyboard mechanical plastik remover penarik keycaps ,,,Rp8.000,Babanana Store,Jakarta Utara,keycap puller plastikwarna : acak sesuai persediaan,± 14 jam,10.484 Feedback Positif,dari 10.571 feedback,https://www.bukalapak.com/p/komputer/gaming/mouse-keyboard-gaming/4himf5y-jual-keycap-puller-keyboard-mechanical-plastik-remover-penarik-keycaps
,,,,,,,,,,https://www.bukalapak.com/u/altec_lansing_official_297746
120Pcs O-Ring Rubber Mechanical Keyboard Dampeners Switch Keycaps ring ,,,Rp23.000,Babanana Store,Jakarta Utara,Harga di atas untuk 1 set (isi 120pcs)Ukuran ada di fotoWarna : transparan ukuran bisa cek di foto ke-2Rubber O-Ring ini digunakan pada keyboard mechanical keyboard. Dengan O-Ring ini membuat ketikan keyboard Anda semakin empuk karena terdapat bantalan karet yang membal saat diketik.Dumper O-Ring ini juga membuat suara ketikan menjadi sedikit berkurang.FeaturesDengan dumper O-Ring ini maka keyboard Anda akan semakin empuk dan suara yang dihasilkansedikit berkurang.Easy To InstallRubber O-Ring ini dipasang pada bagian bawah keycap. Pemasangan sangat mudah dan dapatdilepas kembali jika tidak ingin digunakan.,± 14 jam,10.484 Feedback Positif,dari 10.571 feedback,https://www.bukalapak.com/p/komputer/gaming/mouse-keyboard-gaming/4hfyivg-jual-120pcs-o-ring-rubber-mechanical-keyboard-dampeners-switch-keycaps-ring
Keycaps Custom CLV Transparent Transparan Bening Mechanical Keyboard ,16 Ulasan,97 Terjual,Rp5.000,Clover Gaming Indonesia,Bandung,"Clover Gaming Indonesiax000D===============x000Dx000DMOHON MESSAGE KAMI UNTUK CEK STOK LEBIH DULU :)x000DUntuk mempermudah agan2 semua, silakan langsung message kami jika ada yang ingin ditanyakan :Dx000Dx000DSeluruh produk yang kami jual merupakan :x000D-> 100% Originalx000D-> 100% BNIBx000D-> 100% Garansi Resmix000D-> What you see is what you getx000Dx000DKepuasan agan adalah prioritas utama kami :)x000Dx000Dx000D============================================x000Dx000D. Fit Cherry MX / Kailh / Gateron / Razer mechanical switchx000D. Designed for backlight / non-backlight mechanical keyboardx000D. Completely blank with no print or legends",± 1-2 hari,3.247 Feedback Positif,dari 3.590 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/aksesoris-lainnya-241/2l333kd-jual-keycaps-custom-clv-transparent-transparan-bening-mechanical-keyboard
Tombol Keyboard Macbook Pro A1706 A1707 A1708 Retina Touchbar 13 15 inchi US Keycaps Keys 2016 2017 ,62 Ulasan,155 Terjual,Rp50.000,Rumah Baterai Bandung,Bandung,"Product Name: A1706/A1707 /A1708 KeycapsYear: 2016 2017PPN: N/AAPN: N/ACompatible Order NO.: (See the Description Below-COMPATIBLE)Product Condition: Genuine New ,100% Tested,Good Working.HARGA UNTUK 1 TOMBOL/FUNGSI/KEY/HURUF/ANGKA UNTUK TOMBOL BESAR HARGANYA 100rb/pc",± 19 jam,1.792 Feedback Positif,dari 1.872 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/rw1bgu-jual-tombol-keyboard-macbook-pro-a1706-a1707-a1708-retina-touchbar-13-15-inchi-us-keycaps-keys-2016-2017
Keycap cherry mx 8 keys wasd cursor abs with puller for keyboard mechanical ac0.3 ac 0.3 - key caps cap keycaps ,,,Rp51.500,Doctrinee,Jakarta Utara,"Gaming key cap set for your mechanical keyboard with CHERRY MX switches. The high-quality key caps made of ABS plastic are fade-resistant with wear-resistant laser inscriptions. The key cap puller helps you to easily change the keys. Make it even better with the CHERRY AC 0.3 key caps.Key benefitsHigh-quality accessory: key caps for mechanical keyboards with CHERRY switchesMade of high quality, non-fade ABS plasticAbrasion-proof laser key cap inscriptionWith key cap puller for easy key cap replacementTechnical DataMaterial : ABS plasticLayout (country or language) : Product dependant, see table ""Models""Key colour : Product dependant, see table ""Models""Inscription technology : laseredWeight (product) : keys and puller:25gTotal weight (with packaging) : approx. 26gStorage Temperature : -20Cto 60COperating Temperature : 0Cto50CProduct approvals : China RoHSRequirements : keyboard with Original CHERRY MX switchesDelivery Volume :key caps (see table Models)key cap pullerDimensionPackaging:approx. 101 x 161 x 21mmReady !!",± 18 jam,20.044 Feedback Positif,dari 20.917 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hfm72a-jual-keycap-cherry-mx-8-keys-wasd-cursor-abs-with-puller-for-keyboard-mechanical-ac0-3-ac-0-3-key-caps-cap-keycaps
120Pcs O-Ring Rubber Mechanical Keyboard Dampeners Switch Keycaps ring ,,4 Terjual,Rp22.000,Babanana Store,Jakarta Utara,120Pcs O-Ring Rubber Mechanical Keyboard Dampeners Switch Keycaps ring 120Pcs O-Ring Rubber Mechanical Keyboard Dampeners Switch Keycaps ring,± 14 jam,10.484 Feedback Positif,dari 10.571 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/aksesoris-lainnya-241/4hg6lsv-jual-120pcs-o-ring-rubber-mechanical-keyboard-dampeners-switch-keycaps-ring
,,,,,,,,,,https://www.bukalapak.com/u/babananastore
Puller Keycaps Switch 2 in 1 - Keyboard Mechanical Pencabut Tombol ,28 Ulasan,37 Terjual,Rp20.000,Clover Gaming Indonesia,Bandung,"CLOVER GAMING INDONESIA============Material : MetalProduk Kualitas terbaik.Masih banyak desain lainnya, langsung cek LAPAK kami saja :D-> What you see is what you get )-> KUALITAS PREMIUM-> Garansi Uang Kembali :)Kepuasan agan adalah priorit",± 1-2 hari,3.247 Feedback Positif,dari 3.590 feedback,https://www.bukalapak.com/p/hobi-koleksi/video-game/aksesoris/1p83xd7-jual-puller-keycaps-switch-2-in-1-keyboard-mechanical-pencabut-tombol
Keycaps Evangelion Set PBT XDA Profile for Mechanical Keyboard Anime ,,,Rp449.000,Clover Garment Indonesia,Bandung,"Clover Garment Indonesia===============MOHON MESSAGE KAMI UNTUK CEK STOK LEBIH DULU :)Untuk mempermudah agan2 semua, silakan langsung message kami jika ada yang ingin ditanyakan :DSeluruh produk yang kami jual merupakan :100% Original100% Garansi ResmiWhat you see is what you getKepuasan agan adalah prioritas utama kami :)============================================*Tidak termasuk keyboard*Kemasan: kotakBahan: PBTProfil: profil XDAPBT DYE-SUBJumlah tombol: 120 tombolKompatibel: 60/61/64/68/78/84/87/96/980/104/108 kunci(Tidak mendukung keyboard Razer/Logitech/Corsair)",± 1-2 hari,2.396 Feedback Positif,dari 2.647 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/aksesoris-lainnya-241/4hoo1sg-jual-keycaps-evangelion-set-pbt-xda-profile-for-mechanical-keyboard-anime
Keycaps Gundam Theme Set Gunpla RX-782 PBT Dye Sub Mechanical Keyboard ,,,Rp349.000,Clover Garment Indonesia,Bandung,"Clover Garment Indonesia===============MOHON MESSAGE KAMI UNTUK CEK STOK LEBIH DULU :)Untuk mempermudah agan2 semua, silakan langsung message kami jika ada yang ingin ditanyakan :DSeluruh produk yang kami jual merupakan :100% Original100% BNIB100% Garansi ResmiWhat you see is what you getKepuasan agan adalah prioritas utama kami :)============================================Features- PBT Dye Sub (Anti Pudar/Kilap)- OEM Profile- 104 Keys- Non Backlit- Extra Thick- High Quality Resolution Print- Fit for mechanical keyboard switch : Cherry MX, Outemu, Gateron, etc (+ shape)- Compatible with Full size, TKL, and 60%- Keycaps 100% NEW",± 1-2 hari,2.396 Feedback Positif,dari 2.647 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/aksesoris-lainnya-241/4hoy6ts-jual-keycaps-gundam-theme-set-gunpla-rx-782-pbt-dye-sub-mechanical-keyboard
Keycaps One Piece Chopper Edition PBT Dye Sub - Mechanical Keyboard ,,,Rp449.000,Clover Garment Indonesia,Bandung,"Clover Garment Indonesia===============MOHON MESSAGE KAMI UNTUK CEK STOK LEBIH DULU :)Untuk mempermudah agan2 semua, silakan langsung message kami jika ada yang ingin ditanyakan :DSeluruh produk yang kami jual merupakan :100% Original100% BNIB100% Garansi ResmiWhat you see is what you getKepuasan agan adalah prioritas utama kami :)============================================Keycaps PBT One Piece Choper Edition Edition (keycaps only)- Cherry Profile- Can fit on 61/87/104/84/71/68/64/100/108 keys- 127 Keys- Freee wire puller- Include shift 1.u, 2u dan shift 1.75- Include alt, ctrl, fn 1u,- Spacebar 6.25U",± 1-2 hari,2.396 Feedback Positif,dari 2.647 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/aksesoris-lainnya-241/4hjltda-jual-keycaps-one-piece-chopper-edition-pbt-dye-sub-mechanical-keyboard
Noxelic Transparan Alphabet Keycaps Cherry Profile Mechanical Keyboard ,,,Rp259.000,Clover Garment Indonesia,Bandung,"Clover Garment Indonesia===============MOHON MESSAGE KAMI UNTUK CEK STOK LEBIH DULU :)Untuk mempermudah agan2 semua, silakan langsung message kami jika ada yang ingin ditanyakan :DSeluruh produk yang kami jual merupakan :100% Original100% Garansi ResmiWhat you see is what you getKepuasan agan adalah prioritas utama kami :)============================================",± 1-2 hari,2.396 Feedback Positif,dari 2.647 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/aksesoris-lainnya-241/4hpbylm-jual-noxelic-transparan-alphabet-keycaps-cherry-profile-mechanical-keyboard
Gamen GMK01 PBT Keycaps - keycaps Mechanical keyboard ,,,Rp79.000,Starcomp,Sleman,"Keunggulan:Warna lucu desain manis senada dengan warna merah bunga sakuraBahan PBT dengam injeksi 2 warna, lebih kuat dan tidak berminyakKompatibel dengan keyboard mekanik MXKompatibel untuk umum tombol pendek maupun stabilizer satellite pada tombol panjangSpesifikasi:*Model : GMK01*Keys : 104 ( termasuk key puller)Kelengkapan1 set Gamen GMK01",± 15 jam,5.693 Feedback Positif,dari 5.940 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hhfzx7-jual-gamen-gmk01-pbt-keycaps-keycaps-mechanical-keyboard
Keycaps pbt NB 108 keycap double injection backlit for mechanical keyboard gaming - key cap caps ,,,Rp93.700,SR4E,Jakarta Utara,produk baru nih yaitu 108 Keys PBT Keycaps yang Double Injection (Tembus LED) dan OEM Profile (dengan stem bentuk +)Hadir dengan varian warna yaitu :-Red-Deep Pink-Light Pink-Blue-Purple-Grey-Lemon-Lime-Turquoise-Light Cyan-OrangeReady !!,± 17 jam,6.339 Feedback Positif,dari 6.731 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/aksesoris-lainnya-241/4hgnr01-jual-keycaps-pbt-nb-108-keycap-double-injection-backlit-for-mechanical-keyboard-gaming-key-cap-caps
Keyboard Wireless Bluetooth Round Keycaps Stand Holder NYK K70 ,,,Rp190.000,MANDIRI Com Store,Bekasi,"Fitur : Mini keyboard dengan desain 84 tombol bulat Dual koneksi dengan 2.4G Nano Receiver dan koneksi Bluetooth 3.0 / 5.2 Tombol shortcut untuk berganti koneksi perangkat dengan mudah(koneksi perangkat 3 Bluetooth dan 1 Wireless 2.4G) 500mAh baterai built-in yang dapat di recharge dengan kabel Type-C Desain ergonomis dengan stand holder untuk meletakkan smartphone dan tablet Multi-device untuk PC, laptop, smartphone dan tablet Kompatibel dengan sistem Windows, MacOS, dan Android Pilihan warna : Black, White, dan Blue yellowSpesifikasi: Jenis Keyboard : Keyboard Membrane Jumlah Tombol : 84 Tombol Key Life : 5 Juta Klik Koneksi : 2.4G Nano Receiver, Bluetooth 3.0 / 5.2 Jaral : 10m Baterai : 500mAh Built-in Baterai (Rechargeable) Kabel Isi Daya : USB Type-C Material : ABS Berat : 495  20g Dimensi : 326 x 160 x 33 mm Kompatibel : Windows 8 or higher / MacOS / Android",± 13 jam,7.540 Feedback Positif,dari 7.619 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hrlwwp-jual-keyboard-wireless-bluetooth-round-keycaps-stand-holder-nyk-k70
Keycaps Mechanical Keyboard PBT 104 Keys English for Cherry MX ,,,Rp447.000,AYRALAPAK Official,Jakarta Barat,"Informasi Produk PBT Keycaps Mechanical Keyboard PBT 104 Keys English for Cherry MXKeycap atau tombol keyboard ini dikhuskan untuk keybord mekanis dengan switch jenis Cherry MX. Anda akan mendapatkan 104 buah keycap, sudah termasuk bagian numpad, sehingga bukan hanya untuk gaming saja, namun bisa dipakai untuk keperluan office atau kerjaan.FeaturesMechanical Keyboard Cherry MXKeycap atau tombol keyboard ini dikhuskan untuk keybord mekanis dengan switch jenis Cherry MX.Steampunk DesignBentuk dari tombol keyboard ini ialah Steam Punk yakni berbentuk bulat sehinga memperlihatkan kesan unik dan beda dari model keycap lainnya.Comfortable DesignTombol keycapini begitu nyaman ketika Anda sentuh karena mengunakan material ABS yang ramah lingkunganPackage ContentsBarang-barang yang Anda dapatkan di dalam kotak box :	104 x KeycapVideo YouTube di bawah hanyalah ilustrasi fungsi dan penggunaan produk. Kami tidak menjamin barang kami 100% mirip dengan produk dalam video YouTube tersebut.Spesifikasi PBT Keycaps Mechanical Keyboard PBT 104 Keys English for Cherry MXMaterialABS PlatedLain-lainFor Mechanical Keyboard Cherry MX Switch7RKY0PCY",± 17 jam,6.848 Feedback Positif,dari 6.848 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4fy1fma-jual-keycaps-mechanical-keyboard-pbt-104-keys-english-for-cherry-mx
GAMEN Titan III Mechanical Pluggable Switch Blue Gaming Keyboard Wired RGB LED Light PBT Keycaps Original For PC Laptop- Garansi 1 Tahun ,5 Ulasan,5 Terjual,Rp325.000,Anggrek Store,Jakarta Timur,"Keunggulan:Outemu Blue Switch, tombol yang kuatdengan ketahanan 50 juta kaliSwappable 3 pin switch Kualitas Switch A+16 mode warna RGB backlight, suasana bermain game jadi lebih menyenangkanPoros mekanis yang dapat dipasang66 tombol dengan letak yang ringkasErgonomic design sehingga bermain lebih nyamanKeycaps bahan PBT, kuat dan tahan lama daripada bahan ABSDilengkapi 2 kaki anti slipCocok untuk gamer, pekerja kantor sekolah dan lain-lainSilahkan Bertanya Ke Costumer Service Kami Mengenai Produk^^Spesifikasi:*Model                        : Titan III*Number of keys       : 66*Switch                       : Blue (pluggable)*Input                          : 5V 180maKelengkapan1x Keyboard Titan IIIKetentuan garansi:Garansi tidak berlaku jika:a.Tidak ditemukan adanya kerusakanb.Kerusakan disebabkan oleh faktor luar/di luar kuasac.Kerusakan akibat dari kesalahan pemakaian (terjatuh, tergores, ternoda, pecah, terkena air, dll.)Syarat klaim:a.Unit masih dalam masa garansi dan sesuai dengan kebijakan garansi yang telah ditetapkanb.Kelengkapan dari unit harus disertaisecara lengkap (dus, kabel charger, buku manual, kartu garansi, dll)c.Dilengkapi dengan nota pembelian (print out history pembelian) dan informasi kerusakan unit*Note: Hubungi customer service kami melalui layanan chat, untuk mengetahui prosedur klaim Retur atau Garansi lebih lanjut.",± 16 jam,4.357 Feedback Positif,dari 4.360 feedback,https://www.bukalapak.com/p/komputer/gaming/mouse-keyboard-gaming/4ha5i5d-jual-gamen-titan-iii-mechanical-pluggable-switch-blue-gaming-keyboard-wired-rgb-led-light-pbt-keycaps-original-for-pc-laptop-garansi-1-tahun
Keycaps Pacman PBT Dye Sub Pac Man for Mechanical Keyboard ,,,Rp89.000,Clover Gaming Indonesia,Bandung,"Clover Gaming Indonesia===============MOHON MESSAGE KAMI UNTUK CEK STOK LEBIH DULU :)Untuk mempermudah agan2 semua, silakan langsung message kami jika ada yang ingin ditanyakan :DSeluruh produk yang kami jual merupakan :100% Original100% BNIB100% Garansi ResmiWhat you see is what you getKepuasan agan adalah prioritas utama kami :)============================================*TIDAK TERMASUK KEYBOARD*KEYBOARD DIJUAL TERPISAH PBT Dye-Sub No Backlight (tidak tembus LED) Kompatibel untuk Cherry MX, Gateron, Outemu, Kailh, dan lainnya OEM Profile 5 Keycaps",± 1-2 hari,3.247 Feedback Positif,dari 3.590 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/aksesoris-lainnya-241/4hgxf3a-jual-keycaps-pacman-pbt-dye-sub-pac-man-for-mechanical-keyboard
Keyboard Gaming Multimedia Mechanical AULA F2088 White+Orange - Keycaps model CD Unique - Macro system - Rainbow RGB Cool lighting - Blue Switch ,,,Rp2.395.000,Aula Gaming,Jakarta Pusat,"Kami selalu mencari cara untuk meningkatkan produk kami. Dengan mengisi survei ini, Anda dapat membantu kami memberikan produk yang lebih baik bagi Anda dan pelanggan lainnya.https: //www. /r/Q3LDXNMF2088 diciptakan untuk melanjutkan kesuksesan dari keyboard AULA seri F2058 yang diminati dan disukai para gamer Indonesia. Diciptakan ulang dengan model yang menarik dan menawan untuk setiap orang yang melihat desktop computer kita.F2088 AULA Keyboard Machanical dengan keycaps pola CD UnikMendukung mode ganda satu tombol, 104 tombol kunci penuh, 22 jenis sakelar satu tombol efek pencahayaan kerenDilengkapi dengan area tombol kontrol multimedia, dengan tombol multimedia dan tombol paduan multi-fungsiPemrograman makro 104-kunci dapat disesuaikan pengaturan, permainan lebih menyenangkan, kinerja lebih kuatEfek pencahayaan khusus, pengaturan mudahKoneksi USB KabelKeycaps (penutup tombol pola CD)Jumlah kunci: 108Stroke kunci: 4.0mmGaya penekanan tombol: 6010gUmur tombol: 60 juta kaliNilai arus/tegangan: DC5V/250mAUkuran Produk458L)149W)39.3H)0.5mmUkuran sandaran tangan435L)68W14.5H)0.5mmSistem pendukung Vista/Windows7.8.10/MacPRODUK YANG DITAMPILKAN BERARTI STOCK READYGARANSI 1 TAHUN Subscribe our YOUTUBE : AULA INDONESIA ,",± 21 jam,7.093 Feedback Positif,dari 7.175 feedback,https://www.bukalapak.com/p/g-komputer/g-gaming/g-mouse-keyboard-gaming/4hett1g-jual-keyboard-gaming-multimedia-mechanical-aula-f2088-white-orange-keycaps-model-cd-unique-macro-system-rainbow-rgb-cool-lighting-blue-switch
,,,,,,,,,,https://www.bukalapak.com/u/mandiricombcp
,,,,,,,,,,https://www.bukalapak.com/u/ayralapak
Keycaps mechanical pbt 108 key backlit double injection color - keycap keyboard gaming ,4 Ulasan,4 Terjual,Rp93.700,SR4E,Jakarta Utara,produk baru nih yaitu 108 Keys PBT Keycaps yang Double Injection (Tembus LED) dan OEM Profile (dengan stem bentuk +)Hadir dengan varian warna yaitu :-Red-Deep Pink-Light Pink-Blue-Purple-Grey-Lemon-Lime-Turquoise-Light Cyan-OrangeReady !!,± 17 jam,6.339 Feedback Positif,dari 6.731 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4gk5eqs-jual-keycaps-mechanical-pbt-108-key-backlit-double-injection-color-keycap-keyboard-gaming
KEYCAPS PBT MARSHMALLOW XDA PROFILE SUBLIM COTTON CANDY KEYBOARD ,,,Rp290.000,hanskomputer,Jakarta Pusat,&#34 PERHATIAN &#34INI HANYA KEYCAPS TIDAK TERMASUK KEYBOARDKeycaps PBT MARSHMALLOW Kemasan Menggunakan Tray keycapsMaterial PBTSigle ShotXDA ProfileTidak tembus RGB,± 21 jam,9.353 Feedback Positif,dari 9.372 feedback,https://www.bukalapak.com/p/komputer/gaming/mouse-keyboard-gaming/4hh678m-jual-keycaps-pbt-marshmallow-xda-profile-sublim-cotton-candy-keyboard
ROBOT WORKMATE II Mechanical Wired Keyboard Gaming 94 Keys PBT Keycaps ,3 Ulasan,3 Terjual,Rp299.000,Seruni computer,Surabaya,"UNTUK SETIAP PEMBELIAN BARANG BERGARANSI DI SERUNI COMP,PASTIKAN ANDA MENDAPATKAN NOTA PEMBELIAN , UNTUK JAMINAN KUALITAS DANGARANSI TOKO KAMI .NOTA PEMBELIAN DAN DUS KEMASAN WAJIB DI SIMPAN SELAMA MASA GARANSI ,MAAF APAPUN ALASANNYA TANPA NOTA PEMBELIAN / NOTA PEMBELIAN HILANG KAMI TIDAK MENERIMA CLAIM GARANSI . SERUNI COMPUTERKalau barang mau aman jangan sayang2 ya...Karena barang dari toko kami sudah di cek dan aman.. Kalau pecah bukan tanggung jawab toko...Buat yg mau paketnya lebih aman, boleh menambahkan kardus / buble ini ke dalam keranjangKeunggulan:94 Compact LayoutPort USB-C dan Outemu yang dapat dilepasKualitas Switch A+Colorful backlight effect, ubah dan sesuaikan efek lampu kapan saja60% tata letak yang rapat, kecil, hemat ruang dan tidak memakan ruang desktop, mudah dibawaKabel dan tombol terpisahPoros mekanis yang dapat dicolokkan dan disesuaikan dengan kenyamanan andaErgonomic design sehingga mengetik lebih nyamanMenggunakan bahan yang kuat, tahan korosi, bertekstur halus dan tidak memudarSilahkan Bertanya Ke Costumer Service Kami Mengenai Produk^^Spesifikasi:*Model : WORKMATE IISize : 2910*3cm*Number of keys : 94*Switch : Blue*Input : 5V 180ma*Wired Interface : USB*Length of the wire : 1.5m*Weight : 3.75KG*System supports : Windows, MAC, OS, ChromeKelengkapan1x Keyboard WORKMATE II",± 16 jam,22.242 Feedback Positif,dari 22.514 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hn4qwp-jual-robot-workmate-ii-mechanical-wired-keyboard-gaming-94-keys-pbt-keycaps
,,,,,,,,,,https://www.bukalapak.com/u/anggrek_store716
,,,,,,,,,,https://www.bukalapak.com/u/hanskomputer
Noxelic Arabic ABS Fullset Keycaps for Mechanical Keyboard ,,,Rp149.000,Clover Garment Indonesia,Bandung,"Clover Garment Indonesia===============MOHON MESSAGE KAMI UNTUK CEK STOK LEBIH DULU :)Untuk mempermudah agan2 semua, silakan langsung message kami jika ada yang ingin ditanyakan :DSeluruh produk yang kami jual merupakan :100% Original100% BNIB100% Garansi ResmiWhat you see is what you getKepuasan agan adalah prioritas utama kami :)============================================Features- ABS Material- OEM Profile- 104 Keys- Backlit- Extra Thick- High Quality Resolution Print- Fit for mechanical keyboard switch : Cherry MX, Outemu, Gateron, etc (+ shape)- Compatible with Full size, TKL, and 60%- Keycaps 100% NEW",± 1-2 hari,2.396 Feedback Positif,dari 2.647 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/aksesoris-lainnya-241/4hpi3s4-jual-noxelic-arabic-abs-fullset-keycaps-for-mechanical-keyboard
Keycaps Dog Corgi Theme Set Mechanical Keyboard PBT Dye Sub ,,,Rp249.000,Clover Garment Indonesia,Bandung,"Clover Garment Indonesia===============MOHON MESSAGE KAMI UNTUK CEK STOK LEBIH DULU :)Untuk mempermudah agan2 semua, silakan langsung message kami jika ada yang ingin ditanyakan :DSeluruh produk yang kami jual merupakan :100% Original100% Garansi ResmiWhat you see is what you getKepuasan agan adalah prioritas utama kami :)============================================Keycaps Dog Corgi Theme Set Mechanical Keyboard PBT Dye Sub",± 1-2 hari,2.396 Feedback Positif,dari 2.647 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/aksesoris-lainnya-241/4hl1x1p-jual-keycaps-dog-corgi-theme-set-mechanical-keyboard-pbt-dye-sub
Keyboard Gaming HP K120 - Membrane Keyboard With Chocolate Keycaps RGB ,9 Ulasan,9 Terjual,Rp339.000,SET Gaming Gear Official,Jakarta Pusat,"SELAMA PRODUK MASIH DAPAT DIBELI, BERARTI READY YA!SILAHKAN DIORDER!Specifications :Connection type : USB WiredKey Route : 2.0mmKey Force : 60g  10gKey life : Up to 10 million cyclesRated voltage/ current : DC 5V/<150mAUnpackaged Product Dimension : 416(L) x 152.6(W) x 25.9(H)0.2mmCable Length : 1.6mSupported Operating Systems : Windows XP/ Windows7/ Windows8/ Windows10Features :- User-friendly design with a set of back-light control function keys, gaming function keys and multimedia keys coorporated with FN keys.- Full-size, membrane keyboard provides increased productivity.- Fn+1 combination backlight key, three backlights of constant light/breathing/heartbeat after pressing FN+1 button three times.Garansi Distributor 1 Tahun",± 20 jam,4.013 Feedback Positif,dari 4.100 feedback,https://www.bukalapak.com/p/g-komputer/g-aksesoris/g-keyboard/4guqkaj-jual-keyboard-gaming-hp-k120-membrane-keyboard-with-chocolate-keycaps-rgb
,,,,,,,,,,https://www.bukalapak.com/u/hpgaminggear
,,,,,,,,,,https://www.bukalapak.com/u/aulagaming
Keycaps Pikachu Pokemon PBT Fullset Anime Gaming Mechanical Keyboard ,,,Rp249.000,Clover Garment Indonesia,Bandung,"Clover Garment Indonesia===============MOHON MESSAGE KAMI UNTUK CEK STOK LEBIH DULU :)Untuk mempermudah agan2 semua, silakan langsung message kami jika ada yang ingin ditanyakan :DSeluruh produk yang kami jual merupakan :100% Original100% Garansi ResmiWhat you see is what you getKepuasan agan adalah prioritas utama kami :)============================================Keycaps Pikachu Pokemon PBT Fullset Anime Gaming Mechanical Keyboard PBT Dye-Sub No Backlight (tidak tembus LED) Kompatibel untuk Cherry MX, Gateron, Outemu, Kailh, dan lainnya XDA Profile126Keycaps",± 1-2 hari,2.396 Feedback Positif,dari 2.647 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/aksesoris-lainnya-241/4hm2tq7-jual-keycaps-pikachu-pokemon-pbt-fullset-anime-gaming-mechanical-keyboard
Redragon A132 PBT Double Shot 150 Keycaps For All Mechanical Keyboard ,,,Rp361.000,Manekistore,Jakarta Utara,"Deskripsi :FEATURESRedragon full-size CSA profile PBT keycap set,150 PCS for full compatibility.Compatible with all Redragon mechanical keyboardsHigh-grade doubleshot PBT material with a sturdy, textured finishExtra-thick key walls provides maximum durability and solid key pressesEnhanced the arc and keycap-finger contact area to bring more comfortable typingConsisting 150 keycaps fits with customized mechanical keyboard in 108/104/96/84/78/68/61 layoutTECH SPECSStandard Keycap Dimensions:18.5 x 18.5mm (bottom)Material:PBTStyle:Double shotLayout:US [ANSI]Profile:CSAKeys:150Color:Black/WhiteFont:Non-translucent",± 18 jam,1.470 Feedback Positif,dari 1.594 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hmpytj-jual-redragon-a132-pbt-double-shot-150-keycaps-for-all-mechanical-keyboard
Keycaps Gundam Theme Set Gunpla RX-782 PBT Dye Sub Mechanical Keyboard ,,,Rp349.000,Clover Gaming Indonesia,Bandung,"Clover Gaming Indonesia===============MOHON MESSAGE KAMI UNTUK CEK STOK LEBIH DULU :)Untuk mempermudah agan2 semua, silakan langsung message kami jika ada yang ingin ditanyakan :DSeluruh produk yang kami jual merupakan :100% Original100% BNIB100% Garansi ResmiWhat you see is what you getKepuasan agan adalah prioritas utama kami :)============================================Features- PBT Dye Sub (Anti Pudar/Kilap)- OEM Profile- 104 Keys- Non Backlit- Extra Thick- High Quality Resolution Print- Fit for mechanical keyboard switch : Cherry MX, Outemu, Gateron, etc (+ shape)- Compatible with Full size, TKL, and 60%- Keycaps 100% NEW",± 1-2 hari,3.247 Feedback Positif,dari 3.590 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/aksesoris-lainnya-241/4hoy6td-jual-keycaps-gundam-theme-set-gunpla-rx-782-pbt-dye-sub-mechanical-keyboard
