Title,Reviews,Sold,Original Price,Store Name,Store City,Description,Order Processing,Positive Feedback,Total Feedback,Product URL
LOGITECH G512 RGB MECHANICAL GAMING KEYBOARD ,,,Rp1.319.000,NTL Shop,Surabaya,"Garansi Resmi 2 tahun Logitech Indonesia (kemasan harap disimpan)Bonus palm rest (bantalan tangan)FITUR- Keunggulan Material- RGB dan Lightsync- Pilihan Switch Mechanical- Aluminium Alloy Aircraft-Grade- USB Passthrough- Tombol function- Fitur Gaming Khusus- 26-key Rollover dan Anti-Ghosting- Makro yang dapat diprogramSpesifikasi1. Part Number- Black,Versi Tactile Carbon: 920-008763- Black,Versi Linear Carbon: 920-0087622. Informasi Garansi- Garansi Perangkat Keras Terbatas 2 Tahun3. Persyaratan Sistem- Windows 10, Windows 8.1, Windows 8, Windows 7- Port USB 2.0 (untuk keyboard)- Port USB kedua (untuk port USB passthrough)- (Opsional) Akses internet untuk Logitech Gaming Software- Memerlukan LGS 8.98 atau lebih baru untuk pengaturan canggih.4. Konten Kemasan- Gaming keyboard- Dokumentasi pengguna5. Spesifikasi fisik- Tinggi: 132 mm- Lebar: 455 mm- Tebal: 34 mm- Berat (tanpa kabel): 1020 g6. Romer-G Tactile atau Linear Switches:- Daya tahan: 70 juta penekanan tombol- Jarak aktuasi: 1,5 mm- Kekuatan aktuasi: 45 g- Total jarak yang dilalui: 3,2 mm7. Spesifikasi Keyboard:- Jenis Koneksi: USB 2.0- Protokol USB: USB 2.0- Lampu Indikator (LED):Ya- Port USB (Internal):Ya, 2.0- Cahaya Latar: Ya, pencahayaan RGB per tombol- Tombol Khusus:- Kontrol Pencahayaan: FN+F5/F6/F7- Mode Game: FN+F8- Kontrol Media: FN+F9/F10/F11/F12- Kontrol Volume: FN+ PRTSC/SCRLK/PAUSE- Tombol FN yang Dapat Diprogram melalui Logitech Gaming Software log",± 16 jam,1.304 Feedback Positif,dari 1.477 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hl1q54-jual-logitech-g512-rgb-mechanical-gaming-keyboard
Kelowna CNC Switch Opener Mechanical Keyboard ,,,Rp99.000,Chemicy Gaming,Jakarta Pusat,"BARANG BARU 100% ORIGINALKeuntungan klean kalo belanja di Chemicy Gaming : Dapat packing lapis tambahan agar barang aman Fast delivery untuk Instant Kurir (Gojek / Grab) Fast proses untuk pengiriman ekspedisi Bisa request untuk pengiriman kurir khusus untuk barang besar (Kursi / Meja) Dapat BONUS merchandise extra selama tersediaDiwajibkan untuk rekam video saat unboxing barang (TANPA DI PAUSE / CUT) agar terdapat bukti valid jika misal ada cacat fisik / kerusakan saat diterima.Tanpa adanya video ini, maka garansi tukar tidak berlaku!Silahkan baca ketentuan, jam kerja serta kebijakan garansiMEMBELI = SUDAH MEMBACA & SETUJUSpesifikasi : Switch opening requires only a gentle one-finger push Opens both Kailh (latch style) and MX (4 clip) switches Made of high quality 6061 aluminum alloy Design allows for easy opening of switches and also prevents the tabs from opening too wide.HARAP CEK STOCK SEBELUM ORDER",± 1-2 hari,4.556 Feedback Positif,dari 4.556 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/aksesoris-lainnya-241/4hl480v-jual-kelowna-cnc-switch-opener-mechanical-keyboard
Keyboard Logitech G910 Orion Spectrum Keyboard Gaming RGb Mechanical ,,,Rp1.750.000,Andi Sugandi,Kab. Bekasi,Keyboard Logitech G910 Orion Spectrum Keyboard Gaming RGB MechanicalLike New,,,,https://www.bukalapak.com/p/komputer/gaming/mouse-keyboard-gaming/4hohwmg-jual-keyboard-logitech-g910-orion-spectrum-keyboard-gaming-rgb-mechanical
Keyboard Gaming Logitech G Pro X Blue Clicky Mechanical ,,,Rp850.000,R.william D.T,Bandung,Logitech G Pro X Gx Blue Clicky  Mechanical Gaming Keyboard SecondLogitechGProXGxBlueClickyMechanicalGamingKeyboardSecondFungsisemuanormalFisikmulusstandarbekasGaransiToko2MingguTerimakasihSuksesSelalu,± 15 jam,2.233 Feedback Positif,dari 2.265 feedback,https://www.bukalapak.com/p/komputer/gaming/mouse-keyboard-gaming/4h5uybs-jual-keyboard-gaming-logitech-g-pro-x-blue-clicky-mechanical
keyboard mechanical logitech g610 brown switch ,,,Rp450.000,dara collection,Makassar,logitech g610 brown switchpemakaian gaming ringansemua tombol berfungsi normalminus box saja,± 4 jam,1 Feedback Positif,dari 1 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hj1217-jual-keyboard-mechanical-logitech-g610-brown-switch
,,,,,,,,,,https://www.bukalapak.com/u/awal_mardi
Keychron K3 V2 White LED Wireless Hotswap Mechanical Gaming Keyboard ,,,Rp1.549.000,Chemicy Gaming,Jakarta Pusat,"BARANG BARU 100% ORIGINALKeuntungan klean kalo belanja di Chemicy Gaming : Garansi tukar baru apabila barang diterima terdapat cacat fisik WAJIB VIDEO UNBOXING NO CUT / PAUSE Klaim Garansi MUDAH & PASTI DIBANTU sampai selesai Dapat packing lapis tambahan agar barang aman Fast delivery untuk Instant Kurir (Gojek / Grab) Fast proses untuk pengiriman ekspedisi Bisa request untuk pengiriman kurir khusus untuk barang besar (Kursi / Meja) Dapat BONUS merchandise extra selama tersediaDiwajibkan untuk rekam video saat unboxing barang (TANPA DI PAUSE / CUT) agar terdapat bukti valid jika misal ada cacat fisik / kerusakan saat diterima.Tanpa adanya video ini, maka garansi tukar tidak berlaku!Silahkan baca ketentuan, jam kerja serta kebijakan garansiMEMBELI = SUDAH MEMBACA & SETUJUSpesifikasi : Dimension: 306 x 116mm Number of Keys: 84 keys Layout: ANSI Version: Gateron / Optical / Hot-swappable Switches: Low profile Gateron mechanical / Low profile Keychron Optical Number of Multimedia Keys: 12 Frame Material: ABS+Aluminum frame Keycap Material: ABS Battery: 1550mAh Rechargeable li-polymer battery Bluetooth version: 5.1HARAP CEK STOCK SEBELUM ORDER",± 1-2 hari,4.556 Feedback Positif,dari 4.556 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hj4qld-jual-keychron-k3-v2-white-led-wireless-hotswap-mechanical-gaming-keyboard
Keychron Q5 QMK Fully Assembled Knob Custom Mechanical Keyboard BLACK ,,,Rp5.625.000,nura,Jakarta Timur,"4698316224Ready Stock !! Keychron Q5 QMK Fully Assembled Knob version Custom Mechanical Keyboard - CARBON BLACKThe fully assembled version includes:The keyboard PCB, the case, and the steel plate.Double-shot OSA PBT keycaps (including Mac & Windows keycaps).Gateron G Pro switches.Keychron Q5Setting the best example for efficient space usage, the Q5 has a compact 96% layout design while retaining all the essential functions and number keys. With its full metal CNC machined body, double-gasket design, and QMK/VIA support, the Q5 is the ultimate choice for an almost full-size keyboard.SpecsWidth 145 mmLength 390.4 mmFront Height 20.2 mm (without keycaps)Back Height 33.4 mm (without keycaps)Feet Height 2.4 mmAngle 5.2Weight 2310 g  10g (Fully Assembled Version)Body Material Full CNC machined aluminumPlate Material SteelPolling Rate 1000 HzKeycaps (Fully Assembled Version) Double-shot PBT keycaps, not shine-through, OSA Profile (OEM height, SA shape)MCU Ultra-low-power Arm Cortex-M4 32-bit STM32L432 (128KB Flash)Switches Gateron G Pro (Fully Assembled Version)Backlight South-facing RGB LEDSwitch Support Hot-swappable (5 pin & 3 pin)Stabs Screw-in PCB stabsConnectivity Type-CCable Type-C cable + Type-A to Type-C adapterOperating Environment -10 to 50SKU : 3131/1482715116833554432/55",± 2-3 hari,12 Feedback Positif,dari 21 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hlaozs-jual-keychron-q5-qmk-fully-assembled-knob-custom-mechanical-keyboard-black
Ducky One TKL black - Cherry MX Brown - White LED - Mechanical Keyboard Second - Rare - untuk laptop atau desktop ,,,Rp1.500.000,Toko Ane,Kab. Bekasi,"Selamat pagi gan,ane mau jual mechanical keyboard kesayangan. ada led, ada F key buat maen game, ada cursor buat coding.. built qualitynya juga bagusDucky One Layout: TKLWarna: HITAMSwitch: CHERRY MX BROWNLed: WHITE (keungu-an)Kondisi masih berfungsi normal 100%Masih mulus, hanya pemakaian di kantor/tidak dibawa2Desain simple, ada F key dan cursorKelengkapan: dus, kabel usb, pencabut keycapBonus: setiap tombol sudah dikasih o-ring",± 13 jam,15 Feedback Positif,dari 17 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/28ggho2-jual-ducky-one-tkl-black-cherry-mx-brown-white-led-mechanical-keyboard-second-rare-untuk-laptop-atau-desktop
,,,,,,,,,,https://www.bukalapak.com/u/nura_337510
Ready switch pad pads pcb foam keyboard mechanical eva ixpe keysporon ,,,Rp84.000,bruceshop,Jakarta Utara,"3914448029Selama masih bisa diorder tandanya ready boskuSwitch pads untuk keyboard mechanical merek kelownaPCB Foam Hotswap Version, dipasang di pcb keyboard1set isi 120 switchpadsLE-20 Poron Foam:Memiliki tekstur yang sangat lembut dan halus, cocok untuk membuat suara switch lebih muted.IXPE Foam:Memiliki tekstur yang kasar dan cocok untuk membuat suara switch lebih poppyEVA Foam:Memiliki tekstur yang lembut namun lebih kasar dari Porom, cocok untuk membuat suara switch lebih muted.SKU : 3131/1429439588299390976/55",± 1-2 hari,0 Feedback Positif,dari 1 feedback,https://www.bukalapak.com/p/hobi-koleksi/musik/drum-perkusi/4hmyx2g-jual-ready-switch-pad-pads-pcb-foam-keyboard-mechanical-eva-ixpe-keysporon
Paling Murah Razer Ornata Chroma - Mechanical Membrane Keyboard ,,,Rp2.398.000,Andrew Wisqi,Jakarta Pusat,Informasi Produk Razer Ornata Chroma - Mechanical Membrane KeyboardFeatures:-All-New Razer Mecha-Membrane-Mid-Height Keycaps For Faster Actuations-Individually Backlit Keys With Dynamic Lighting Effects-Ergonomic Wrist Rest For Extended Gaming ComfortSpecifications:Razer Mecha-Membrane TechnologyMid-height keycapsRazer Chroma backlightingErgonomic wrist restRazer Synapse enabledFully programmable keys with on the fly macro recording10-key roll overDedicated Gaming ModeAnti-ghosting capability for up to 10 simultaneous key pressesSpesifikasi Razer Ornata Chroma - Mechanical Membrane KeyboardWarnaHitamTipe KeyboardKeyboard WiredMohon tanyakan stok sebelum orderREADY STOCK KUALITAS TERJAMIN SIAP KIRIM KE SELURUH INDONESIA,± 4-5 hari,1 Feedback Positif,dari 3 feedback,https://www.bukalapak.com/p/hobi-koleksi/video-game/aksesoris/1d5ltit-jual-paling-murah-razer-ornata-chroma-mechanical-membrane-keyboard
Harga Special Razer Huntsman Elite - Opto Mechanical Gaming Keyboard ,,,Rp5.857.000,Andrew Wisqi,Jakarta Pusat,"Informasi Produk Razer Huntsman Elite - Opto Mechanical Gaming KeyboardSPEED OF LIGHT.Meet the Razer Huntsman Elite: the product of years of research and innovationnow taken to new heights. By redefining the boundaries of precision and speed, you are about to experience performance that can only be described as ahead of its time. The next stage of keyboard evolution is here.At a glance:New Razer Opto-Mechanical Switch  Light and ClickyKey stabilizer bar for precise, balanced actuationPlush leatherette ergonomic wrist restRazer Chroma backlighting with underglowMulti-function digital dial with three media keysSpecifications:Razer Opto-Mechanical Switch with 45 G actuation force100 million keystroke lifespanChroma backlighting with 16.8 million customizable color optionsUnderglow lighting with 38 customization zonesErgonomic Wrist Rest with 20 customization zones underglowMulti-functional digital dialDedicated media controlsHybrid onboard storage  up to 5 profilesRazer Synapse 3 enabledFully programmable keys with on-the-fly macro recording10 key roll-over with anti-ghostingGaming mode optionBraided Fiber CableAluminum matte top plateSpesifikasi Razer Huntsman Elite - Opto Mechanical Gaming KeyboardWarnaHitamMohon tanyakan stok sebelum orderREADY STOCK KUALITAS NOMOR SATU SILAHKAN LANGSUNG ORDER AJA KAK",± 4-5 hari,1 Feedback Positif,dari 3 feedback,https://www.bukalapak.com/p/hobi-koleksi/video-game/aksesoris/1d5mn2u-jual-harga-special-razer-huntsman-elite-opto-mechanical-gaming-keyboard
Steelseries Apex 7 TKL RGB OLED Mechanical Gaming Keyboard - Blue Tactile Switch ,,,Rp1.670.000,Galaxy Solusindo,Malang,SPECIFICATION :DesignTop MaterialAircraft Grade Aluminum Alloy FrameN-Key Roll Over84-KeyAnti-Ghosting100%IlluminationDynamic Per Key RGB IlluminationWeight1.7 lbsHeight40.44 mmWidth139.26 mmDepth355.44 mmSwitchType & NameSteelSeries QX2 Mechanical RGB SwitchSwitch Actuation2 mmTotal Travel4 mmForce45cNLifetime50 Million KeypressesCompatibilityOSWindows and Mac OS X. USB port requiredSoftwareSteelSeries Engine 3.15+ (coming soon) for Windows (7 or newer) and Mac OS X (10.11 or newer)Box ContentApex 7 TKL Gaming KeyboardMagnetic Wrist Rest,± 14 jam,7.214 Feedback Positif,dari 7.244 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4bdz0dg-jual-steelseries-apex-7-tkl-rgb-oled-mechanical-gaming-keyboard-blue-tactile-switch
,,,,,,,,,,https://www.bukalapak.com/u/toko_ane
,,,,,,,,,,https://www.bukalapak.com/u/bruceshop_443037
Rexus DAXA M64 Ultimate Wireless - M-64 Mechanical Gaming Keyboard ,,1 Terjual,Rp999.000,Clover Gaming Indonesia,Bandung,"Clover Gaming Indonesia===============MOHON MESSAGE KAMI UNTUK CEK STOK LEBIH DULU :)Untuk mempermudah agan2 semua, silakan langsung message kami jika ada yang ingin ditanyakan :DSeluruh produk yang kami jual merupakan :100% Original100% BNIB100% Garansi ResmiWhat you see is what you getKepuasan agan adalah prioritas utama kami :)============================================Dipersenjatai dengan 2 pilihan merk switch, total 3 warna, yaitu JWick T1 (Blue), Gateron Pro Milky (Red dan Yellow) yang memberikan sensasi berbeda dari keyboard Rexus dan Daxa yang sudah dahulu dirilis. Keyboard ini didukung teknologi Hotswappable yang tentunya memudahkan Anda yang gemar modifikasi keyboard.- Tiga konektivitas, Kabel, Nirkabel 2.4GHz, dan Nirkabel Bluetooth- Dimensi dan desain yang simpel dan penuh gaya- Dua varian warna: Black dan White- Teknologi Hot-swappable switch- South-Facing Switch untuk penggunaan segala jenis keycap- Dilengkapi dengan fungsi Macro untuk mendukung permainan dan aktivitas mengetik yang lebih mudah dan lengkap- Teknologi music synchronize pada pengaturan LED yang dapat diatur dengan software- Kompatibel dengan semua platform sistem operasional- Penggunaan plate Polycarbonate dengan material yang flex dan menyerap suaraFitur Unggulan :Most Complete ConnectionsStylish Design in Two ColorsMusic Synchronize Through LED with SoftwareChoice of Special SwitchSouth-Facing Switches BetterHot-swappable SwitchConvenience Battery Persentage IndicatorSPESIFIKASILayout : 64 TombolLampu Latar : LED RGB South-FacingBahan Case : ABSKeycaps : Cherry Profile 2-Tone, PBT Dye SubDukungan Switch : Hotswap (5-Pin & 3-Pin)Switch : Gateron Pro Milky Yellow / Red, JWK T1 (Blue)Stabilizer : Pre-LubedKonektivitas : Kabel, Nirkabel 2.4G, Bluetooth 5.0Baterai : 2500MahDaya : 3.7V-5V / 300MaKompatibilitas : WIN / MACUkuran : 290 x 110 x 40mm",± 1-2 hari,3.247 Feedback Positif,dari 3.590 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hggpbj-jual-rexus-daxa-m64-ultimate-wireless-m-64-mechanical-gaming-keyboard
,,,,,,,,,,https://www.bukalapak.com/u/allvinecord
,,,,,,,,,,https://www.bukalapak.com/u/hanontechshop
Azio Retro Classic Maple Wireless Wired Backlit Mechanical Keyboard ,,,Rp1.400.000,Teknody,Tanjung Pinang,"MK-Retro-BT-W-02-USBarang bekas / pernah digunakan.Kondisi normal, seluruh fungsional OK.Berikan ulasan minimal 3 bintang untuk aktifkan garansi toko 1 bulan.Tidak diulas, garansi tidak berlaku.Beli = SetujuHarap konfirmasi sebelum order.A classic reborn: design originated by vintage typewriters and crafted with ultramodern features, the Azio Retro Classic is the perfect amalgam of past, present, and future.Genuine &amp luxurious: Genuine leather or wood top plate. Leather reflects taste, craftsmanship, and exclusiveness while emitting a unique charm that inspires.Tactile. Clicky. Backlit: the backlit mechanical keys are tuned to be tactile and &#34clicky&#34, reminiscent of vintage typewriters.Forged. Polished. Plated: The keyboard frame is forged with aluminum alloy and plated into a beautiful chrome/Satin finish to accompany the leather top plate.High versatility: Fully supports Windows or Mac, and connects wirelessly via Bluetooth or wired via USB. (Pc and Mac replacement keycaps included).Extended battery life: Built-in is a ginormous 5, 000mAh Li-ion rechargeable battery. Up to a year on a single charge without backlight and 1 to 2 months with backlight.Easy height change: adjust the height of the keyboard by twisting the feet stands.Brand : AzioCompatible Devices : PC/MACConnectivity Technology : Bluetooth, USBKeyboard Description : QWERTYSpecial Feature : Wireless, Bluetooth, LightingColor : MapleOperating System : Windows/MacNumber of Keys : 104Keyboard backlighting color support : Single Color",± 2-3 hari,122 Feedback Positif,dari 127 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hjx5fy-jual-azio-retro-classic-maple-wireless-wired-backlit-mechanical-keyboard
MSI Vigor GK50 RGB TKL Low Profile Mechanical Keyboard Gaming ,,,Rp1.050.000,Clover Garment Indonesia,Bandung,"Clover Garment Indonesia====================MOHON MESSAGE KAMI UNTUK CEK STOK LEBIH DULU :)Spesifikasi lebih detail mengenai produk ini dapat dilihat di wwwsteelseriescomUntuk mempermudah agan2 semua, silakan langsung message kami jika ada yang ingin ditanyakan :DSeluruh produk yang kami jual merupakan :-> 100% Original-> 100% Garansi Resmi-> What you see is what you getKepuasan agan adalah prioritas utama kami :)============================================SPECIFICATIONSMODEL NAME VIGOR GK50 LOW PROFILE GAMINGKEYBOARDPRODUCT DIMENSIONS (MM) 354 x 140 x 33 mmKEYBOARD INTERFACE USB 2.0BACKLIGHT Per-key RGB Mystic LightOPERATING SYSTEM Windows 10 (or above)ACCESSORIES1x Key Puller2x Convex Keycaps (CTRL & ALT)1x Travel Drawstring BagN-KEY ROLLOVER Hybrid 6+N key rolloverKEY STROKE LIFE 50+ MillionCABLE 1.8m detachable Type C to Type A,braidedNORMAL KEYS 87 / 88 / 92 keys (different by languages)MAIN KEY SWITCHES Kailh Low Profile White ClickyWEIGHT (PRODUCT / PACKAGE) 560g / 920g",± 1-2 hari,2.396 Feedback Positif,dari 2.647 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hhiw7s-jual-msi-vigor-gk50-rgb-tkl-low-profile-mechanical-keyboard-gaming
Keyboard Gaming Fantech Mechanical TKL ATOM MK876 RGB ,,,Rp287.000,Asiatech Dusit,Jakarta Pusat,"Keyboard Gaming Fantech Mechanical TKL ATOM MK876 RGB*Konfirmasi stok sebelum pemesananSwitch: (KONFIRMASI SWITCH)BLACK REDBLACK BLUEGREY REDGREY BLUETKL Form FactorATOM MK876 dengan layout TKL nya menjadi pilihan paling tepat untuk menambah space pada meja. Kamu akan dapatkan ruang lebih luas untuk tempat perangkat lain dengan ukuran keyboard yang tidak memakan banyak tempat.25 Key Anti GhostingKamu bisa bebas menggunakan seluruh jari untuk menekan banyak tombol sekaligus karena terdapat fitur 25 key anti ghosting pada Atom MK876. Seluruh tombol dapat teregistrasi dengan baik tanpa ada yang tertinggal.Lighting EffectsTerdapat lampu RGB yang akan menambah kesan gaming pada keyboard. Kamu bisa atur variasi warna RGB agar tampilan keyboard semakin menarik untuk tingkatkan visual dari setup kamu.Available In 2 ColorwaysPilih warna favorit kamu! Atom MK876 menyediakan dua pilihan warna, black dan gray dengan pesonanya masing-masing. Kamu bisa pilih warna yang sesuai dengan selera kamu atau setup yang telah kamu rancang~Adjustable HeightAtom MK876 juga dilengkapi dengan kaki tambahan yang bisa kamu sesuaikan ketingginannya. Kamu bisa lebih nyaman saat mengetik atau bermain game dengan posisi dan ketinggian keyboard yang pas untuk tangan kita.",± 13 jam,927 Feedback Positif,dari 965 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hle80y-jual-keyboard-gaming-fantech-mechanical-tkl-atom-mk876-rgb
Rexus Daxa M100X Ultimate Wireless RGB - Mechanical Gaming Keyboard ,,,Rp1.450.000,Clover Garment Indonesia,Bandung,"Clover Garment Indonesia===============MOHON MESSAGE KAMI UNTUK CEK STOK LEBIH DULU :)Untuk mempermudah agan2 semua, silakan langsung message kami jika ada yang ingin ditanyakan :DSeluruh produk yang kami jual merupakan :100% Original100% BNIB100% Garansi ResmiWhat you see is what you getKepuasan agan adalah prioritas utama kami :)============================================- Teknologi Multi Koneksi (Bluetooth, 2.4Ghz Wireless, Wired)- Tipe pemasangan Gasket dengan bahan Silicon- Penggunaan plate switch Polycarbonate untuk suara yang lebih lembut- Terdapat dampener plate dan dampener case dengan bahan Silicon- Fitur Universal Hotswappable Switch 5-Pin Kailh Socket- Warna transparan dengan Case Transparan Polycarbonate Smokey Black- Penggunaan 2-Tone Cherry Profile Keycaps (Black, Blue)- Dilengkapi dengan fungsi Macro dengan on-board memory- Free keycaps ( Esc , Enter 2pcs , Arrow )FITUR UNGGULANTHE MOST COMPLETE CONNECTIONELEGANT AND LUXURY DESIGNGASKET-MOUNTED FOR BETTER EXPERIENCESOUTH-FACING SWITCHES BETTERSTYLISH KEYCAPS COLOR COMBINATIONTHE BEST SWITCH OPTION FOR YOUR PREFERENCESSPESIFIKASI PRODUKJumlah Tombol : 98 TombolLampu Latar : South-Facing RGB LEDBahan Case : Polycarbonate Smokey BlackKeycaps : Cherry Profile 3-Tone PBT Double InjectionTipe Switch : Hotswap (5 Pin & 3 Pin)Switch : JWK Ultimate Black / Gateron Pro Yellow V.2 / Kailh Box WhiteStabilisator : Pre-lubedKonektivitas : 3 Modes (Bluetooth, Wired, 2.4G)Tipe Pemasangan : Gasket MountBaterai : Lithium Battery 3000 mAHDaya : 5V/1AKompatibilitas : WIN | MACUkuran : 38.9 x 13.9 x 4.4 cm",± 1-2 hari,2.396 Feedback Positif,dari 2.647 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hif7w7-jual-rexus-daxa-m100x-ultimate-wireless-rgb-mechanical-gaming-keyboard
Gamen Titan Mechanical Gaming Keyboard Pink Edition Streamer / Gamer / Kantoran ,,,Rp350.000,Hanon Laptop,Makassar,"Gamen Titan Mechanical Keyboard Pink EditionKeunggulan:1. Mechanical blue switch, A+ Level mechanical switch daya tahan 50 juta kali2. 17 Mode backlight, klik tombol (fn) untuk mengubah3. 5 level kecerahan yang dapat diubah4. Desain pastel pink yang imut senada dengan warna merah bunga sakura5. Ergonomic stepped keycap6. Keycaps bahan PBT, lebih tahan dibanding bahan ABS7. Terdapat tombol multimedia membuat lebih mudah untuk bekerja dan bermain8. Double non-slip feet, tidak licin dan lebih kuat dipakaiSpesifikasi:Model: TitanSize: 45*18*3cmWeight: 0.76Kg30g",± 14 jam,49 Feedback Positif,dari 49 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hnde91-jual-gamen-titan-mechanical-gaming-keyboard-pink-edition-streamer-gamer-kantoran
Redragon Dual Mode Mechanical Gaming Keyboard RGB VISHNU - K596RGB ,,,Rp790.000,Reformasi Computer,Jakarta Barat,"SETIAP PEMBELIAN VISHNU - K596RGB FREE LOGAM MULIA 24 KARATSELAMA PERSEDIAAN MASIH ADABURUAN CHECKOUT !!!!Wireless and Wired Mode? Featuring dual wired and wireless modes. Easy wireless setup with anincluded dongle that allows for low latency connection without interference up to 10 meters. Switch to a wired connection with a type-c cable.Enjoy the freedom of being wireless while still not compromising performance by going wired.? No CD software included,-Abundant Battery? Enjoy the wirelessness longer with the upgraded 2400mAh battery. Allows for usage up to 10 hours.10 Onboard Macro Keys & Wrist Rest, 10H Play Time, Red Switches-Made for Gamers? 10 key-less design with added macro keys and dedicated media keys makes the keyboard ultra-compact and portable.Saves space in any setup and ideal for minimalistic desk setups. Included wrist-rest supports the wrist during long gaming marathons and clips to the keyboard with magnets.-Linear Red Switches ? Equipped with OUTEMU Red Linear switches. 40cN force allows for easy strokes and is light on the fingers. 2mm actuation point allows for fast responsiveness.Great for FPS and MOBAs.-Programmable Macros? Dedicated macro-keys are easily programmable. Macro can range from just one key to several keys. 5 macros close to WASD for easy access and 5 more on the top allows for 10 different and unique macros.Dual Wireless / Wired ModesEasy to choose the wired or 2.4G wireless mode just via a type-c cable. Working and typing wirelessly or gaming and entertaining with wired mode.Ultra-compact 87 Keys LayoutUltra-minimalistic keyless design without the number pad offers larger mouse moving space and give you the shot to strike harder (FPS gamers love it).RGB Backlit Never Fail YouEven if your game fails you or your teammates screw you, the RGB backlit effects will never let you down.Very Comfortable for UseDont need to worry about long-term use, it will not cause any burden and fatigue for hours of ga",± 17 jam,1.548 Feedback Positif,dari 1.701 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hg2gxj-jual-redragon-dual-mode-mechanical-gaming-keyboard-rgb-vishnu-k596rgb
Azio Retro Compact Mechanical Keyboard MK-RCK-L-03-US Artisan Leather ,,,Rp1.400.000,Teknody,Tanjung Pinang,"MK-RCK-L-03-USBarang bekas / pernah digunakan.Kondisi normal, seluruh fungsional OK.Layout MAC.Berikan ulasan minimal 3 bintang untuk aktifkan garansi toko 1 bulan.Tidak diulas, garansi tidak berlaku.Beli = SetujuHarap konfirmasi sebelum order.SEBUAH KLASIK yang dibangkitkan: desain yang berasal dari mesin tik vintage dan dirancang dengan fitur ultramodern, Azio Retro Classic adalah perpaduan sempurna antara masa lalu, sekarang, dan masa depan.Asli & MEWAH: Kulit asli atau pelat atas kayu. Kulit mencerminkan selera, kerajinan, dan eksklusivitas sambil memancarkan pesona unik yang menginspirasi.Taktis. Berdenting. BACKLIT: tombol mekanis yang bercahaya di belakang disetel agar terasa taktis dan ""berdenting"", mengingatkan pada mesin tik vintage.Ditempa. DIPOLES. Berlapis: Bingkai keyboard ini ditempa dengan paduan aluminium dan dilapis dengan lapisan chrome/saten yang indah untuk menemani pelat atas kulit.KESEMPURNAAN TINGGI: Mendukung sepenuhnya Windows atau Mac, dan terhubung secara nirkabel melalui Bluetooth atau kabel melalui USB. (Tombol ganti untuk PC dan Mac disertakan).Merek: AzioSeri: Azio Retro Compact KeyboardNomor model produk: MK-RCK-L-03-USPlatform Perangkat Keras: Laptop, PCSistem Operasi: Chrome, Mac, WindowsBerat Produk: 2.8 poundDimensi Produk: 12.9 x 5.6 x 1.7 inciDimensi Produk (Panjang x Lebar x Tinggi): 12.9 x 5.6 x 1.7 inciWarna: ArtisanBaterai: 1 baterai Lithium Ion diperlukan (sudah termasuk)Pabrikan: Azio",± 2-3 hari,122 Feedback Positif,dari 127 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hpnh6p-jual-azio-retro-compact-mechanical-keyboard-mk-rck-l-03-us-artisan-leather
